customer_id,age,purchases_last_year,website_visits_last_month,loyalty_score,avg_order_value_eur,days_since_last_purchase,email_sent,purchased,true_hidden_segment,predicted_if_treated,predicted_if_not_treated,uplift
581,66,5,6,2,31.23,70,1,1,Mixed/Unknown,0.46279898961114774,0.37770437787920313,0.0850946117319446
141,50,5,8,2,53.24,193,1,1,Mixed/Unknown,0.41776697471483565,0.3326842185305867,0.08508275618424893
308,18,1,10,6,60.12,20,0,1,Mixed/Unknown,0.2695362229711751,0.18461253756782683,0.08492368540334824
78,19,3,7,10,75.58,88,1,0,Mixed/Unknown,0.4561298939645618,0.37130842868602976,0.08482146527853202
661,68,9,7,8,33.64,40,0,1,Sure Thing,0.9263351076988136,0.8416119592510533,0.0847231484477603
729,52,10,8,6,108.33,158,1,0,Mixed/Unknown,0.863009512686879,0.7788821297522736,0.08412738293460542
68,61,3,6,3,120.88,6,0,0,Mixed/Unknown,0.3715468391730603,0.2875619448883521,0.08398489428470823
238,69,3,2,8,199.6,94,0,0,Mixed/Unknown,0.5414921741056707,0.45886653030165403,0.08262564380401671
715,36,7,6,10,37.48,81,0,1,Sure Thing,0.7566362535296567,0.6742370249272263,0.08239922860243043
401,47,2,4,9,122.1,37,1,1,Mixed/Unknown,0.4464461284064247,0.364386687689306,0.08205944071711874
350,25,3,10,4,35.59,246,0,0,Persuadable,0.3111202166663433,0.22927668474943724,0.08184353191690608
99,57,5,7,2,86.09,13,1,1,Mixed/Unknown,0.4305751314740918,0.34956167341038624,0.08101345806370558
632,68,9,6,8,80.21,35,1,1,Sure Thing,0.9098011385079668,0.8295462111140104,0.08025492739395645
560,70,8,5,10,68.53,34,1,1,Sure Thing,0.9210369328153295,0.8412559221902953,0.07978101062503418
227,50,3,6,5,17.84,9,0,0,Mixed/Unknown,0.38943355662910045,0.3099570063145833,0.07947655031451717
656,46,1,6,6,55.92,2,0,0,Mixed/Unknown,0.31276824116366697,0.23415588157007136,0.07861235959359561
716,29,4,8,6,127.71,15,0,0,Mixed/Unknown,0.4114088274892674,0.3328217606852946,0.07858706680397276
752,60,8,5,7,95.61,74,1,0,Mixed/Unknown,0.7874125367095863,0.7089484548671718,0.07846408184241449
714,58,2,7,2,111.08,10,0,0,Mixed/Unknown,0.2908133397118621,0.21294334091727546,0.07786999879458661
768,26,6,9,5,162.57,40,0,1,Mixed/Unknown,0.4817403525176514,0.40470901706852835,0.07703133544912305
25,47,6,5,8,124.86,15,1,1,Sure Thing,0.6504363029389292,0.5734868057862708,0.07694949715265842
625,37,6,10,1,61.54,31,1,0,Mixed/Unknown,0.39334682320960074,0.31691760656591755,0.07642921664368318
596,54,5,3,10,43.56,9,1,1,Mixed/Unknown,0.6771547269790558,0.6010454072320149,0.07610931974704083
773,22,5,12,1,113.36,9,0,1,Mixed/Unknown,0.3112856088659525,0.23541395459543238,0.07587165427052014
748,22,1,13,1,59.15,44,1,0,Mixed/Unknown,0.19131102806322076,0.11544919459598627,0.07586183346723449
94,32,5,10,2,85.54,121,0,1,Mixed/Unknown,0.3559931381737885,0.28102242401496835,0.07497071415882017
675,74,7,5,2,19.95,66,1,1,Mixed/Unknown,0.5929812306234963,0.5180266950557811,0.07495453556771514
159,18,5,7,10,95.18,8,0,0,Mixed/Unknown,0.5545383178703026,0.48080212130460226,0.07373619656570035
147,52,5,8,1,158.96,0,1,0,Mixed/Unknown,0.37604615305878214,0.3034301542706625,0.07261599878811964
256,71,3,2,7,52.79,38,0,0,Mixed/Unknown,0.4979834332802846,0.42559327938097224,0.07239015389931236
494,39,5,5,9,17.39,18,0,0,Mixed/Unknown,0.5852710397319002,0.513704003474243,0.07156703625765715
449,64,2,4,5,44.33,27,0,0,Mixed/Unknown,0.3631346335168912,0.29180303638639454,0.07133159713049664
55,21,7,9,6,86.74,16,1,1,Mixed/Unknown,0.5501670800031245,0.4789510353749442,0.07121604462818032
355,52,9,6,7,28.86,19,0,1,Mixed/Unknown,0.8076698160528967,0.7366111225756672,0.07105869347722948
205,47,4,8,2,194.2,52,0,0,Mixed/Unknown,0.3394161984106997,0.26846222217619514,0.07095397623450456
150,39,7,9,2,150.63,4,1,0,Mixed/Unknown,0.4734233910224976,0.4034202355582623,0.0700031554642353
778,25,0,8,7,126.3,39,0,0,Mixed/Unknown,0.24423327920676124,0.17462747780780233,0.06960580139895892
243,29,4,11,1,167.06,39,1,0,Mixed/Unknown,0.2771488672428827,0.2076062540031442,0.06954261323973848
130,22,4,8,7,25.34,2,0,0,Mixed/Unknown,0.4064439259437354,0.33695289761989516,0.06949102832384024
69,25,3,11,2,68.42,7,0,0,Mixed/Unknown,0.25365949698786805,0.1842886556751793,0.06937084131268875
703,34,1,8,5,47.74,39,1,0,Mixed/Unknown,0.25606724773414097,0.18692059346517495,0.06914665426896602
784,34,1,11,1,68.9,59,1,0,Mixed/Unknown,0.1955073997868564,0.12646274774829686,0.06904465203855956
67,24,4,6,10,82.15,15,0,1,Mixed/Unknown,0.5038749728506576,0.43498633962272876,0.06888863322792887
659,43,2,8,3,32.1,19,1,0,Mixed/Unknown,0.2682710776141302,0.199869538298226,0.0684015393159042
391,55,3,5,5,22.11,225,1,0,Mixed/Unknown,0.3833778285913527,0.31609481887647256,0.06728300971488016
601,22,6,11,2,72.43,1,0,1,Mixed/Unknown,0.3669693408532397,0.2998925677332029,0.06707677312003679
638,50,7,7,3,45.72,9,0,0,Mixed/Unknown,0.5334258062882677,0.4677048174184571,0.06572098886981065
376,37,2,8,4,43.21,9,1,0,Mixed/Unknown,0.271908383524387,0.20664265650867927,0.06526572701570774
500,75,2,5,1,17.81,29,1,1,Mixed/Unknown,0.28455481762612284,0.21947389788361288,0.06508091974250996
262,36,3,8,4,90.65,6,1,0,Mixed/Unknown,0.3085346592768675,0.2437860227597369,0.06474863651713061
64,37,5,5,9,59.46,32,0,1,Mixed/Unknown,0.5662251836177368,0.5020674510793681,0.06415773253836865
424,46,3,6,5,44.15,1,1,1,Mixed/Unknown,0.3530496264659377,0.2904004228853828,0.06264920358055487
565,39,6,7,5,74.21,18,0,0,Mixed/Unknown,0.49820526040397667,0.43562044832498104,0.06258481207899563
442,75,4,3,4,28.52,94,0,0,Mixed/Unknown,0.45714852167239955,0.39487428596890284,0.062274235703496716
484,31,2,8,5,22.79,27,1,0,Mixed/Unknown,0.27557643239119933,0.21358403139043305,0.06199240100076628
36,44,3,5,7,171.73,19,1,1,Mixed/Unknown,0.4014702574539352,0.339652608498446,0.061817648955489246
95,25,4,8,6,134.91,94,1,1,Mixed/Unknown,0.3742301887642173,0.31247581537291796,0.061754373391299355
231,41,4,6,6,88.35,22,1,1,Mixed/Unknown,0.4179379494877174,0.35622109850768174,0.061716850980035654
158,20,3,10,4,104.08,32,1,1,Persuadable,0.2709424444216103,0.2093579821641578,0.06158446225745251
559,62,10,6,4,64.97,45,0,0,Mixed/Unknown,0.783236665060956,0.7217656051770694,0.06147105988388657
545,26,5,11,1,55.87,32,1,1,Mixed/Unknown,0.29762164365139193,0.23636263784301784,0.061259005808374095
483,33,8,7,7,14.4,79,0,0,Mixed/Unknown,0.6676602970432165,0.6076481104555946,0.06001218658762186
793,61,2,6,2,176.03,60,1,0,Mixed/Unknown,0.26993304319390193,0.20993939602360356,0.05999364717029837
649,68,3,5,2,37.6,121,1,1,Mixed/Unknown,0.3261729438528704,0.2662645033087123,0.05990844054415806
452,19,4,12,1,137.43,2,1,1,Mixed/Unknown,0.24451823273244566,0.1847700511977573,0.05974818153468836
7,38,2,7,5,92.39,14,0,0,Mixed/Unknown,0.28616785442849635,0.2264699271597572,0.059697927268739154
775,54,1,5,5,41.62,89,0,1,Mixed/Unknown,0.2792516872097119,0.21958003639642518,0.05967165081328671
345,50,3,8,1,128.92,66,0,0,Mixed/Unknown,0.26535919112956335,0.2057665921242212,0.05959259900534217
623,49,11,8,9,112.07,38,1,1,Sure Thing,0.9368917877192526,0.8776512621397939,0.05924052557945869
633,60,3,6,2,67.46,16,1,0,Mixed/Unknown,0.3064052143260085,0.24749048395027673,0.05891473037573175
471,42,9,6,8,29.28,6,0,1,Sure Thing,0.7854009745084044,0.7265395590097048,0.05886141549869961
271,21,4,11,2,76.76,27,1,0,Mixed/Unknown,0.2653817551046823,0.2068287765360078,0.0585529785686745
532,47,4,4,8,47.19,50,1,0,Mixed/Unknown,0.49162773712759456,0.43417841880989033,0.05744931831770422
404,64,4,6,1,195.89,3,1,1,Mixed/Unknown,0.33260225691759526,0.27609814617171563,0.05650411074587963
65,45,2,8,2,42.36,45,1,0,Mixed/Unknown,0.23544264046336544,0.17915882367622174,0.0562838167871437
720,31,3,9,3,71.93,151,0,0,Mixed/Unknown,0.26234063822053977,0.20716761465178923,0.055173023568750534
751,46,11,9,1,35.71,32,0,0,Mixed/Unknown,0.6861181339357235,0.6309595163666388,0.05515861756908469
409,21,3,11,2,166.38,17,1,1,Mixed/Unknown,0.22528023933495853,0.17069961977778716,0.05458061955717136
453,44,3,6,5,133.81,30,1,0,Mixed/Unknown,0.3354483724013835,0.2809003445173884,0.0545480278839951
681,52,2,7,2,69.38,97,0,0,Mixed/Unknown,0.2450132706787807,0.1904708222283071,0.054542448450473596
283,28,4,8,5,71.07,87,0,0,Mixed/Unknown,0.3430938147541447,0.2890018000783534,0.05409201467579128
60,26,3,7,7,44.79,19,0,0,Mixed/Unknown,0.34069609241476667,0.2873747091959659,0.053321383218800755
766,57,5,5,4,55.17,20,1,1,Mixed/Unknown,0.4462821792186384,0.39325134570224235,0.053030833516396036
30,29,3,6,8,54.91,79,0,0,Mixed/Unknown,0.37488465628666623,0.3219819277815327,0.052902728505133556
451,40,6,5,8,28.4,181,1,1,Sure Thing,0.5861361757368693,0.5332339267384164,0.05290224899845286
687,66,3,5,2,30.29,179,0,0,Mixed/Unknown,0.3092710758713558,0.2572677373109321,0.05200333856042372
418,70,8,18,10,76.29,19,1,1,Sure Thing,0.9951457096773709,0.943199725313301,0.05194598436406994
538,75,6,4,2,142.35,67,0,1,Mixed/Unknown,0.4944552517389129,0.4430068557548023,0.051448395984110606
781,18,0,12,2,164.25,38,0,0,Mixed/Unknown,0.1439879338150462,0.09344760104587048,0.05054033276917573
696,72,7,5,1,43.23,13,0,0,Mixed/Unknown,0.5114776787676267,0.46109660727355795,0.050381071494068785
288,23,6,8,6,167.31,147,1,0,Mixed/Unknown,0.46054574914155666,0.4104582224637494,0.05008752667780725
217,69,5,4,3,55.51,0,1,1,Mixed/Unknown,0.445046866415269,0.3956389640283785,0.04940790238689052
414,45,4,4,8,75.04,56,0,1,Mixed/Unknown,0.47215989147811877,0.42277716539961163,0.04938272607850713
278,22,3,8,6,92.43,94,0,0,Mixed/Unknown,0.2998396679460599,0.2506893799064907,0.04915028803956917
481,25,4,7,7,170.18,2,0,0,Mixed/Unknown,0.38173019465888464,0.3329395955476037,0.04879059911128092
468,43,5,6,5,68.97,37,0,0,Mixed/Unknown,0.428325338391384,0.3798413781213735,0.04848396027001051
48,54,5,7,1,45.62,48,0,0,Mixed/Unknown,0.34324164244978006,0.2947731991836135,0.04846844326616656
421,58,1,1,10,29.5,104,0,0,Mixed/Unknown,0.398383330089916,0.3500346088463648,0.04834872124355122
679,26,2,5,10,32.9,1,1,1,Mixed/Unknown,0.36332397397515337,0.31520630387999843,0.04811767009515494
426,63,3,4,4,127.83,97,1,0,Mixed/Unknown,0.3461053881500492,0.2984058030379276,0.047699585112121634
119,18,1,6,10,48.61,37,0,0,Mixed/Unknown,0.2953845031529763,0.24772129869933568,0.04766320445364064
458,57,3,6,2,122.99,90,0,1,Mixed/Unknown,0.2821230653097215,0.234714092825812,0.04740897248390949
765,30,5,10,1,35.87,69,1,1,Mixed/Unknown,0.28430986380043693,0.23731395753535428,0.046995906265082654
579,22,5,11,1,147.0,186,1,0,Mixed/Unknown,0.26607740577053834,0.21996924933203202,0.046108156438506326
723,36,0,7,5,100.66,6,1,0,Mixed/Unknown,0.19372236447048366,0.14830333886481048,0.04541902560567318
23,41,10,8,3,79.87,16,0,1,Mixed/Unknown,0.6580016122103792,0.6126733953506381,0.04532821685974109
381,34,5,7,5,38.13,66,1,0,Mixed/Unknown,0.39672914098703177,0.3516294179292215,0.04509972305781029
668,62,5,2,8,164.0,5,0,1,Mixed/Unknown,0.5811164230541492,0.536234414679234,0.04488200837491518
301,69,3,5,1,80.3,39,0,1,Mixed/Unknown,0.2811114596648188,0.23651436540141713,0.04459709426340169
749,52,6,6,3,34.79,73,0,0,Mixed/Unknown,0.44384080282932475,0.39958691057215556,0.04425389225716919
669,28,5,6,8,36.88,214,1,0,Mixed/Unknown,0.47094270495905866,0.42680467162841407,0.04413803333064459
417,63,5,4,4,147.02,26,0,0,Mixed/Unknown,0.44960826053909464,0.4056825940428049,0.04392566649628976
365,71,4,4,2,13.62,22,0,0,Mixed/Unknown,0.3515811585960396,0.3110648217519615,0.04051633684407813
628,67,6,3,5,115.2,14,0,1,Mixed/Unknown,0.5504746735964309,0.5103627475121031,0.04011192608432779
261,18,4,7,8,14.67,9,1,0,Mixed/Unknown,0.3768941127315341,0.33707145615834,0.039822656573194115
198,70,5,3,4,125.83,71,0,0,Mixed/Unknown,0.46261697334236046,0.42391083308124067,0.03870614026111979
213,18,6,10,3,42.72,3,0,0,Mixed/Unknown,0.3386520268624062,0.30000398646013554,0.038648040402270656
179,47,7,6,4,36.33,3,0,0,Mixed/Unknown,0.5122046355639442,0.4736369060527894,0.038567729511154836
115,42,7,4,9,103.91,3,1,1,Sure Thing,0.6625936601863401,0.6247763489081112,0.03781731127822896
79,23,6,6,9,40.61,0,0,1,Sure Thing,0.5394320888441081,0.5016840611126635,0.03774802773144459
447,67,3,5,1,93.73,20,0,0,Mixed/Unknown,0.26562414693086683,0.22821017234811555,0.03741397458275128
358,52,2,7,1,66.04,47,0,0,Mixed/Unknown,0.2013643450358076,0.16404134040497906,0.03732300463082855
573,54,4,6,2,61.19,53,1,0,Mixed/Unknown,0.3028093576711545,0.2659649984033359,0.03684435926781865
510,50,6,6,3,311.71,59,0,0,Mixed/Unknown,0.4246844664478791,0.38847037095848347,0.03621409548939564
430,50,4,3,8,38.6,122,1,0,Mixed/Unknown,0.4657991532928461,0.42975767679109067,0.03604147650175543
12,28,3,5,9,149.71,24,0,1,Mixed/Unknown,0.3732243527570231,0.33753286533547167,0.03569148742155143
571,33,5,8,3,44.02,35,0,0,Mixed/Unknown,0.3224782390855685,0.28693398463103953,0.03554425445452897
507,71,6,4,2,56.82,8,0,1,Mixed/Unknown,0.4555806630758763,0.4201670986278435,0.035413564448032786
437,35,8,8,3,119.63,28,0,0,Mixed/Unknown,0.4966254112343472,0.46153257806347436,0.03509283317087286
298,37,3,5,7,96.29,16,1,0,Mixed/Unknown,0.33798533724846885,0.3041099579183333,0.03387537933013557
379,24,1,6,8,8.75,66,1,0,Mixed/Unknown,0.2422788822366056,0.20847593796133698,0.033802944275268615
392,55,4,4,5,27.81,4,0,1,Mixed/Unknown,0.3825446626652868,0.34907574612280634,0.033468916542480465
658,27,3,10,1,39.57,91,1,0,Mixed/Unknown,0.18631914486475828,0.15311693443972815,0.03320221042503013
412,34,5,9,1,47.18,11,1,0,Mixed/Unknown,0.27136345060664924,0.2382679114461716,0.03309553916047764
160,22,0,9,4,102.05,73,1,0,Mixed/Unknown,0.14389771738970955,0.11108718146922636,0.03281053592048319
432,38,8,6,6,41.23,4,0,1,Mixed/Unknown,0.6034064660840346,0.5706425440161444,0.03276392206789014
52,26,4,10,1,87.46,25,1,1,Mixed/Unknown,0.21481800950258037,0.18285673258351842,0.03196127691906195
178,21,4,10,2,68.41,7,0,0,Mixed/Unknown,0.22466547143606447,0.19278658041576502,0.03187889102029945
171,30,3,7,5,29.32,87,1,0,Mixed/Unknown,0.26716994605340777,0.23540069463720056,0.031769251416207206
63,19,4,9,4,129.26,28,0,0,Mixed/Unknown,0.2626260708546291,0.23086970006364024,0.031756370790988836
726,33,2,6,6,57.01,15,1,0,Mixed/Unknown,0.25404998572733717,0.22250948519139369,0.03154050053594348
339,33,5,9,1,49.31,9,0,1,Mixed/Unknown,0.263722872454648,0.23406846417886237,0.02965440827578561
782,39,3,7,3,86.89,5,0,0,Mixed/Unknown,0.23813981021774833,0.20890193157184936,0.029237878645898968
797,27,4,5,9,74.64,120,1,0,Mixed/Unknown,0.4157059816158253,0.38673467325713123,0.028971308358694048
699,42,2,3,9,184.27,88,1,1,Mixed/Unknown,0.34739724102431074,0.31850929192903743,0.028887949095273313
611,18,3,6,9,88.33,9,0,0,Mixed/Unknown,0.3345168209328197,0.30592266393584233,0.02859415699697737
574,39,2,7,3,103.85,29,0,0,Mixed/Unknown,0.20102831210846053,0.1724893872873654,0.02853892482109513
423,41,6,8,1,63.43,33,0,0,Mixed/Unknown,0.32776757462019457,0.29931396251998293,0.028453612100211634
583,63,4,4,3,227.75,34,0,1,Mixed/Unknown,0.3381320968388161,0.31005149850782615,0.02808059833098997
496,42,4,6,4,53.42,190,1,0,Mixed/Unknown,0.31065593430348615,0.28261287663709317,0.02804305766639298
361,35,6,7,4,43.4,24,1,1,Mixed/Unknown,0.3975827546996166,0.3696817530028878,0.027901001696728822
488,32,5,5,8,74.54,66,0,0,Mixed/Unknown,0.4548994959406037,0.42809279243175674,0.026806703508846952
597,40,5,8,1,42.83,65,1,0,Mixed/Unknown,0.27403105122473115,0.24780079966689803,0.026230251557833123
763,24,4,10,1,28.65,38,0,0,Mixed/Unknown,0.2019569683666034,0.1760021996035763,0.025954768763027103
235,49,3,5,4,89.84,57,1,0,Mixed/Unknown,0.27656051639945306,0.251060618223871,0.02549989817558207
181,40,5,4,8,98.67,79,0,1,Mixed/Unknown,0.4776499108758865,0.4523317910638513,0.02531811981203519
462,71,3,4,1,37.77,9,0,1,Mixed/Unknown,0.2532275516320191,0.22913852546599583,0.024089026166023264
186,46,5,6,3,93.85,133,0,1,Mixed/Unknown,0.33703980374875386,0.3135885421218844,0.023451261626869446
16,53,1,5,3,76.8,37,1,1,Mixed/Unknown,0.18362614739834818,0.16051393388468865,0.023112213513659524
569,29,7,5,9,32.53,35,0,1,Sure Thing,0.5959170682217645,0.5732414630725775,0.022675605149186984
717,26,2,9,2,38.23,9,1,1,Mixed/Unknown,0.15470403675663863,0.13278916768093346,0.021914869075705168
758,27,3,7,5,84.4,8,1,1,Mixed/Unknown,0.24489926679514676,0.22306341842042765,0.021835848374719108
402,50,6,5,4,50.58,0,1,0,Mixed/Unknown,0.4324967762641976,0.4109363033821924,0.02156047288200519
100,38,4,4,8,33.86,4,0,0,Mixed/Unknown,0.40506173503475773,0.3835888837681581,0.021472851266599646
362,63,5,5,1,41.8,7,0,0,Mixed/Unknown,0.32323237904337104,0.3018493929065214,0.021382986136849635
620,19,4,8,5,85.81,234,1,0,Mixed/Unknown,0.2688503471569394,0.24791628601245339,0.02093406114448601
410,52,1,5,3,62.35,91,0,0,Mixed/Unknown,0.17785293422933568,0.15740171644727313,0.020451217782062547
705,37,7,5,7,77.92,67,0,0,Mixed/Unknown,0.5487479922915728,0.5295441584588266,0.019203833832746153
364,19,3,5,10,142.98,19,0,0,Mixed/Unknown,0.35047913241800716,0.3312979002443984,0.01918123217360873
117,26,3,7,5,39.2,65,0,1,Mixed/Unknown,0.23776067753492985,0.21905488518308688,0.01870579235184297
772,19,1,6,8,161.6,62,1,0,Mixed/Unknown,0.20830303083400475,0.18991902931326582,0.018384001520738935
757,26,5,6,7,175.42,64,0,1,Mixed/Unknown,0.3901349597150354,0.3721587430105269,0.017976216704508496
482,63,3,3,4,43.25,28,0,0,Mixed/Unknown,0.29802856710664033,0.280343709435868,0.017684857670772325
319,24,3,9,2,56.89,2,1,1,Mixed/Unknown,0.17376407291811183,0.1562300671036655,0.017534005814446335
788,21,7,9,3,172.14,5,1,1,Mixed/Unknown,0.36450648238291655,0.3477903223352465,0.01671616004767007
47,20,0,7,6,52.03,5,0,0,Mixed/Unknown,0.1421593918161518,0.1257640323367291,0.016395359479422722
341,37,5,3,10,35.29,34,1,0,Mixed/Unknown,0.5194567810743231,0.5035158853007152,0.01594089577360791
700,52,2,3,6,53.68,101,1,0,Mixed/Unknown,0.2693770817202546,0.25495602370640524,0.014421058013849353
408,36,4,4,8,45.33,10,1,1,Mixed/Unknown,0.38641622732748104,0.3726411839393155,0.013775043388165542
177,49,7,5,4,92.35,134,1,0,Mixed/Unknown,0.47659494303390376,0.46335411630260837,0.013240826731295396
737,33,5,5,7,111.88,20,1,1,Mixed/Unknown,0.40268186637634845,0.3898688052839373,0.012813061092411149
101,33,6,4,9,45.74,17,0,0,Sure Thing,0.5267178646947377,0.5159502791849025,0.010767585509835143
281,23,4,6,7,60.57,70,1,1,Mixed/Unknown,0.31417013493016605,0.3037855080533379,0.010384626876828118
54,35,4,4,8,120.16,54,0,0,Mixed/Unknown,0.3772132515454341,0.36721513688205437,0.009998114663379742
294,36,1,7,2,77.15,116,1,0,Mixed/Unknown,0.12279430933818371,0.11345132411183045,0.009342985226353254
10,36,1,7,2,103.35,141,1,0,Mixed/Unknown,0.12279430933818371,0.11345132411183045,0.009342985226353254
258,54,5,4,4,35.53,20,0,0,Mixed/Unknown,0.3651270370022188,0.3563224116586553,0.008804625343563521
102,62,4,4,2,13.29,93,1,0,Mixed/Unknown,0.2762734992572509,0.2680251392991257,0.008248359958125229
680,41,3,7,1,32.69,38,1,0,Mixed/Unknown,0.169422759750098,0.1613779613675805,0.008044798382517482
348,28,3,8,2,65.78,35,1,0,Mixed/Unknown,0.16469312596570448,0.15692514362109145,0.007767982344613039
91,31,5,4,9,124.04,1,0,1,Mixed/Unknown,0.45314170195668335,0.44540199121332485,0.007739710743358497
531,59,5,5,1,53.56,82,1,0,Mixed/Unknown,0.29009482322228675,0.28259486079939966,0.007499962422887085
184,32,3,8,1,27.89,58,0,0,Mixed/Unknown,0.15185193562757154,0.1455828804904019,0.006269055137169632
682,66,5,3,3,90.68,0,1,1,Mixed/Unknown,0.3639687036310886,0.35861833776941215,0.0053503658616764205
334,26,2,8,2,58.14,42,1,0,Mixed/Unknown,0.12800956625448015,0.12299425006320698,0.00501531619127317
145,41,0,6,2,21.75,34,1,0,Mixed/Unknown,0.09896774395323585,0.0941531028208536,0.0048146411323822524
151,44,4,6,2,42.81,54,1,0,Mixed/Unknown,0.2272555548494994,0.22304801842600372,0.004207536423495695
14,41,6,6,3,72.01,53,0,0,Mixed/Unknown,0.34197660497484694,0.34000632510465084,0.001970279870196101
652,40,3,3,8,40.83,7,1,1,Mixed/Unknown,0.32214978584473475,0.32034896632970883,0.0018008195150259199
631,50,6,6,1,142.99,2,1,1,Mixed/Unknown,0.308237006781866,0.3064517929899009,0.0017852137919651123
591,38,0,6,2,36.97,93,1,0,Mixed/Unknown,0.08901492971403242,0.0883630498889781,0.0006518798250543245
641,60,1,4,1,185.52,4,1,1,Mixed/Unknown,0.12517284219928804,0.12539322755559534,-0.0002203853563073066
664,21,1,7,4,42.99,5,1,0,Mixed/Unknown,0.114426250463933,0.11484823300255892,-0.00042198253862592294
498,39,5,6,3,99.16,6,1,0,Mixed/Unknown,0.2789941692200307,0.2796184271256336,-0.0006242579056029429
196,62,3,4,1,40.73,9,0,0,Mixed/Unknown,0.19272532390888272,0.1942384264284274,-0.0015131025195446735
433,49,3,5,2,91.48,11,0,1,Mixed/Unknown,0.18749201792669512,0.1890833402285164,-0.0015913223018212685
595,47,9,4,6,25.37,1,0,1,Mixed/Unknown,0.6333414739203419,0.635250581310618,-0.0019091073902760547
677,27,3,8,1,44.9,42,1,0,Mixed/Unknown,0.12840806367536794,0.13169279314985582,-0.0032847294744878797
88,51,2,5,1,113.09,8,0,0,Mixed/Unknown,0.1349618266622974,0.1385419004962089,-0.0035800738339115123
210,42,5,5,4,13.02,65,0,0,Mixed/Unknown,0.3099013812684815,0.31370276927552815,-0.0038013880070466577
728,22,3,8,2,77.94,50,1,0,Mixed/Unknown,0.13497533989337734,0.1393179367355939,-0.004342596842216551
193,45,2,5,2,149.39,19,0,0,Mixed/Unknown,0.13713040969435944,0.14360977721209398,-0.0064793675177345356
72,31,4,7,2,174.43,23,1,0,Mixed/Unknown,0.18089940478471606,0.18804336987657141,-0.007143965091855359
97,40,2,6,1,65.42,39,0,0,Mixed/Unknown,0.11242659587439416,0.11965760520167783,-0.007231009327283669
718,24,3,8,1,58.36,23,1,0,Mixed/Unknown,0.11587530178852691,0.12390997790715372,-0.008034676118626807
585,22,2,7,3,16.3,34,1,0,Mixed/Unknown,0.11478802902810961,0.12305149747045,-0.008263468442340383
533,36,1,6,1,89.18,53,0,0,Mixed/Unknown,0.08023691436583015,0.08904711822464267,-0.008810203858812524
57,31,5,4,8,74.74,2,1,0,Mixed/Unknown,0.3916490098881445,0.4011265822222994,-0.009477572334154916
587,33,0,5,3,108.09,36,1,0,Mixed/Unknown,0.0766484502650801,0.08654755657713058,-0.009899106312050474
606,27,5,8,1,6.01,19,1,1,Mixed/Unknown,0.18525243932589142,0.19575889978325142,-0.010506460457360006
637,18,2,8,1,76.76,101,0,0,Mixed/Unknown,0.07705794589119537,0.08849730816076781,-0.011439362269572442
516,56,7,5,1,49.15,123,0,0,Mixed/Unknown,0.3594045231438231,0.37088829758162073,-0.011483774437797634
640,27,3,3,10,65.13,42,0,1,Mixed/Unknown,0.3216933793935718,0.3336340879141235,-0.011940708520551735
397,44,3,5,2,96.89,163,1,0,Mixed/Unknown,0.15958108144983163,0.1718777740094136,-0.012296692559581962
166,26,5,8,1,56.53,1,0,0,Mixed/Unknown,0.17943933402215734,0.19211970624050015,-0.012680372218342811
40,32,4,7,1,89.58,48,1,0,Mixed/Unknown,0.15139838774607614,0.16506683252931736,-0.013668444783241224
245,19,6,8,3,28.76,98,0,1,Mixed/Unknown,0.2551528546553287,0.2689980689544722,-0.013845214299143482
107,43,5,4,5,129.85,157,1,0,Mixed/Unknown,0.3252631994769506,0.3394077671097993,-0.014144567632848715
406,22,6,5,8,132.52,1,1,0,Sure Thing,0.4124523180751955,0.4290061818564503,-0.016553863781254785
511,25,1,6,1,44.7,236,1,0,Mixed/Unknown,0.05375616367532164,0.0703447969534788,-0.016588633278157155
153,18,6,7,5,76.8,101,1,0,Mixed/Unknown,0.30449018659336147,0.32129332471609195,-0.016803138122730488
103,35,4,6,2,40.61,19,0,0,Mixed/Unknown,0.17153330509082607,0.1888483070129968,-0.017315001922170725
645,29,3,4,7,42.3,86,0,0,Mixed/Unknown,0.23063664056919067,0.24938436305888212,-0.01874772248969145
455,19,4,8,1,19.97,7,1,0,Mixed/Unknown,0.11814992124534907,0.13755066602710958,-0.019400744781760515
161,43,4,5,2,36.52,98,0,1,Mixed/Unknown,0.18491962153749433,0.20438207735775943,-0.019462455820265095
753,28,4,7,1,14.38,25,1,0,Mixed/Unknown,0.13242997195738251,0.15262996236007212,-0.020199990402689605
206,28,5,5,6,154.42,3,1,1,Mixed/Unknown,0.3011846503137626,0.32174361803659507,-0.020558967722832444
690,41,5,4,5,13.01,88,1,0,Mixed/Unknown,0.3083868981542626,0.3290479006950819,-0.020661002540819262
636,20,6,7,4,36.82,121,0,0,Mixed/Unknown,0.26885810006422695,0.29260170592959356,-0.023743605865366613
698,40,3,5,1,19.46,29,1,0,Mixed/Unknown,0.11207524245507348,0.1362250653385394,-0.024149822883465913
599,27,1,4,1,28.22,92,0,0,Mixed/Unknown,0.03801348801329339,0.06235321846486443,-0.024339730451571034
200,45,8,6,1,120.08,100,1,0,Mixed/Unknown,0.3613789717344467,0.3869617134045493,-0.025582741670102604
479,37,9,5,5,41.94,1,0,1,Mixed/Unknown,0.531149703032393,0.5568429605526611,-0.025693257520268187
223,25,3,6,2,100.77,9,1,0,Mixed/Unknown,0.10140668202233152,0.127100794273021,-0.025694112250689488
